date,rain,tmax,tmin
10-10-1952,0,33.56999969,25.67000008
11-10-1952,0,33.22999954,24.12000084
12-10-1952,0,33.61000061,24.97999954
13-10-1952,0,33.13999939,23.87999916
14-10-1952,0,30.28000069,24.37000084
15-10-1952,0,31.12000084,23.78000069
16-10-1952,0,30.80999947,24.26000023
17-10-1952,0,32.18999863,24.78000069
18-10-1952,0,33.36999893,24.60000038
19-10-1952,0,30.26000023,24.15999985
20-10-1952,0,31.55999947,24.63999939
21-10-1952,0,31.36000061,24.60000038
22-10-1952,0,32.97999954,24.39999962
23-10-1952,0,31.87999916,22.84000015
24-10-1952,0,33.54999924,24.25
25-10-1952,0,33.70000076,24
26-10-1952,0,32.95999908,22.97999954
27-10-1952,0,32.97000122,22.01000023
28-10-1952,0,32.00999832,20.95000076
29-10-1952,0,31.76000023,21.12999916
30-10-1952,0,31.70999908,20.29999924
