date,centre,price,msp,Month,tmax,tmin,rain
07-10-2014,MUMBAI,2200,1450,2014-10,33.93466082,22.28825944,0
08-10-2014,MUMBAI,2200,1450,2014-10,33.93466082,22.28825944,0
09-10-2014,MUMBAI,2200,1450,2014-10,33.93466082,22.28825944,0
10-10-2014,MUMBAI,2100,1450,2014-10,33.93466082,22.28825944,0
13-10-2014,MUMBAI,2100,1450,2014-10,33.93466082,22.28825944,0
14-10-2014,MUMBAI,2100,1450,2014-10,33.93466082,22.28825944,0
16-10-2014,MUMBAI,2100,1450,2014-10,33.93466082,22.28825944,0
17-10-2014,MUMBAI,2100,1450,2014-10,33.93466082,22.28825944,0
20-10-2014,MUMBAI,2100,1450,2014-10,33.93466082,22.28825944,0
21-10-2014,MUMBAI,2100,1450,2014-10,33.93466082,22.28825944,0
22-10-2014,MUMBAI,2100,1450,2014-10,33.93466082,22.28825944,0
27-10-2014,MUMBAI,2100,1450,2014-10,33.93466082,22.28825944,0
28-10-2014,MUMBAI,2100,1450,2014-10,33.93466082,22.28825944,0
29-10-2014,MUMBAI,2100,1450,2014-10,33.93466082,22.28825944,0
31-10-2014,MUMBAI,2100,1450,2014-10,33.93466082,22.28825944,0
03-11-2014,MUMBAI,2100,1450,2014-11,33.17420464,19.9835893,0
05-11-2014,MUMBAI,2100,1450,2014-11,33.17420464,19.9835893,0
07-11-2014,MUMBAI,2150,1450,2014-11,33.17420464,19.9835893,0
10-11-2014,MUMBAI,2150,1450,2014-11,33.17420464,19.9835893,0
11-11-2014,MUMBAI,2150,1450,2014-11,33.17420464,19.9835893,0
12-11-2014,MUMBAI,2150,1450,2014-11,33.17420464,19.9835893,0
13-11-2014,MUMBAI,2150,1450,2014-11,33.17420464,19.9835893,0
14-11-2014,MUMBAI,2150,1450,2014-11,33.17420464,19.9835893,0
17-11-2014,MUMBAI,2150,1450,2014-11,33.17420464,19.9835893,0
18-11-2014,MUMBAI,2150,1450,2014-11,33.17420464,19.9835893,0
19-11-2014,MUMBAI,2150,1450,2014-11,33.17420464,19.9835893,0
20-11-2014,MUMBAI,2150,1450,2014-11,33.17420464,19.9835893,0
21-11-2014,MUMBAI,2150,1450,2014-11,33.17420464,19.9835893,0
24-11-2014,MUMBAI,2150,1450,2014-11,33.17420464,19.9835893,0
25-11-2014,MUMBAI,2050,1450,2014-11,33.17420464,19.9835893,0
26-11-2014,MUMBAI,2150,1450,2014-11,33.17420464,19.9835893,0
27-11-2014,MUMBAI,2150,1450,2014-11,33.17420464,19.9835893,0
28-11-2014,MUMBAI,2150,1450,2014-11,33.17420464,19.9835893,0
01-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
02-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
03-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
04-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
05-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
08-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
09-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
10-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
11-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
12-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
15-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
16-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
17-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
18-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
19-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
22-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
23-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
24-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
26-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
29-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
30-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
31-12-2014,MUMBAI,2150,1450,2014-12,30.44947637,15.69350089,0
01-01-2015,MUMBAI,2150,1525,2015-01,29.27166373,14.36103212,0
02-01-2015,MUMBAI,2150,1525,2015-01,29.27166373,14.36103212,0
05-01-2015,MUMBAI,2150,1525,2015-01,29.27166373,14.36103212,0
06-01-2015,MUMBAI,2150,1525,2015-01,29.27166373,14.36103212,0
07-01-2015,MUMBAI,2150,1525,2015-01,29.27166373,14.36103212,0
08-01-2015,MUMBAI,2150,1525,2015-01,29.27166373,14.36103212,0
09-01-2015,MUMBAI,2150,1525,2015-01,29.27166373,14.36103212,0
12-01-2015,MUMBAI,2200,1525,2015-01,29.27166373,14.36103212,0
13-01-2015,MUMBAI,2200,1525,2015-01,29.27166373,14.36103212,0
14-01-2015,MUMBAI,2200,1525,2015-01,29.27166373,14.36103212,0
15-01-2015,MUMBAI,2200,1525,2015-01,29.27166373,14.36103212,0
16-01-2015,MUMBAI,2200,1525,2015-01,29.27166373,14.36103212,0
19-01-2015,MUMBAI,2200,1525,2015-01,29.27166373,14.36103212,0
20-01-2015,MUMBAI,2200,1525,2015-01,29.27166373,14.36103212,0
21-01-2015,MUMBAI,2200,1525,2015-01,29.27166373,14.36103212,0
22-01-2015,MUMBAI,2200,1525,2015-01,29.27166373,14.36103212,0
23-01-2015,MUMBAI,2200,1525,2015-01,29.27166373,14.36103212,0
27-01-2015,MUMBAI,2200,1525,2015-01,29.27166373,14.36103212,0
28-01-2015,MUMBAI,2200,1525,2015-01,29.27166373,14.36103212,0
30-01-2015,MUMBAI,2200,1525,2015-01,29.27166373,14.36103212,0
02-02-2015,MUMBAI,2200,1525,2015-02,32.17204428,16.39893304,0
03-02-2015,MUMBAI,2200,1525,2015-02,32.17204428,16.39893304,0
04-02-2015,MUMBAI,2200,1525,2015-02,32.17204428,16.39893304,0
05-02-2015,MUMBAI,2150,1525,2015-02,32.17204428,16.39893304,0
06-02-2015,MUMBAI,2150,1525,2015-02,32.17204428,16.39893304,0
09-02-2015,MUMBAI,2150,1525,2015-02,32.17204428,16.39893304,0
10-02-2015,MUMBAI,2150,1525,2015-02,32.17204428,16.39893304,0
11-02-2015,MUMBAI,2150,1525,2015-02,32.17204428,16.39893304,0
12-02-2015,MUMBAI,2150,1525,2015-02,32.17204428,16.39893304,0
13-02-2015,MUMBAI,2150,1525,2015-02,32.17204428,16.39893304,0
16-02-2015,MUMBAI,2150,1525,2015-02,32.17204428,16.39893304,0
18-02-2015,MUMBAI,2150,1525,2015-02,32.17204428,16.39893304,0
20-02-2015,MUMBAI,2150,1525,2015-02,32.17204428,16.39893304,0
23-02-2015,MUMBAI,2100,1525,2015-02,32.17204428,16.39893304,0
24-02-2015,MUMBAI,2100,1525,2015-02,32.17204428,16.39893304,0
25-02-2015,MUMBAI,2100,1525,2015-02,32.17204428,16.39893304,0
26-02-2015,MUMBAI,2100,1525,2015-02,32.17204428,16.39893304,0
27-02-2015,MUMBAI,2100,1525,2015-02,32.17204428,16.39893304,0
02-03-2015,MUMBAI,2100,1525,2015-03,33.75543176,19.43758072,0
03-03-2015,MUMBAI,2100,1525,2015-03,33.75543176,19.43758072,0
04-03-2015,MUMBAI,2100,1525,2015-03,33.75543176,19.43758072,0
05-03-2015,MUMBAI,2100,1525,2015-03,33.75543176,19.43758072,0
09-03-2015,MUMBAI,2100,1525,2015-03,33.75543176,19.43758072,0
10-03-2015,MUMBAI,2100,1525,2015-03,33.75543176,19.43758072,0
11-03-2015,MUMBAI,2050,1525,2015-03,33.75543176,19.43758072,0
12-03-2015,MUMBAI,2050,1525,2015-03,33.75543176,19.43758072,0
13-03-2015,MUMBAI,2050,1525,2015-03,33.75543176,19.43758072,0
16-03-2015,MUMBAI,2050,1525,2015-03,33.75543176,19.43758072,0
17-03-2015,MUMBAI,2050,1525,2015-03,33.75543176,19.43758072,0
18-03-2015,MUMBAI,2050,1525,2015-03,33.75543176,19.43758072,0
19-03-2015,MUMBAI,2050,1525,2015-03,33.75543176,19.43758072,0
20-03-2015,MUMBAI,2050,1525,2015-03,33.75543176,19.43758072,0
23-03-2015,MUMBAI,2050,1525,2015-03,33.75543176,19.43758072,0
24-03-2015,MUMBAI,2050,1525,2015-03,33.75543176,19.43758072,0
25-03-2015,MUMBAI,2050,1525,2015-03,33.75543176,19.43758072,0
26-03-2015,MUMBAI,2050,1525,2015-03,33.75543176,19.43758072,0
27-03-2015,MUMBAI,2050,1525,2015-03,33.75543176,19.43758072,0
30-03-2015,MUMBAI,2000,1525,2015-03,33.75543176,19.43758072,0
31-03-2015,MUMBAI,2000,1525,2015-03,33.75543176,19.43758072,0
01-04-2015,MUMBAI,2000,1525,2015-04,35.61167386,22.58766588,0
06-04-2015,MUMBAI,2000,1525,2015-04,35.61167386,22.58766588,0
07-04-2015,MUMBAI,2000,1525,2015-04,35.61167386,22.58766588,0
08-04-2015,MUMBAI,2000,1525,2015-04,35.61167386,22.58766588,0
09-04-2015,MUMBAI,2000,1525,2015-04,35.61167386,22.58766588,0
10-04-2015,MUMBAI,2000,1525,2015-04,35.61167386,22.58766588,0
13-04-2015,MUMBAI,2000,1525,2015-04,35.61167386,22.58766588,0
15-04-2015,MUMBAI,2000,1525,2015-04,35.61167386,22.58766588,0
16-04-2015,MUMBAI,2000,1525,2015-04,35.61167386,22.58766588,0
17-04-2015,MUMBAI,2000,1525,2015-04,35.61167386,22.58766588,0
20-04-2015,MUMBAI,2000,1525,2015-04,35.61167386,22.58766588,0
21-04-2015,MUMBAI,2000,1525,2015-04,35.61167386,22.58766588,0
22-04-2015,MUMBAI,2000,1525,2015-04,35.61167386,22.58766588,0
23-04-2015,MUMBAI,2000,1525,2015-04,35.61167386,22.58766588,0
24-04-2015,MUMBAI,2000,1525,2015-04,35.61167386,22.58766588,0
27-04-2015,MUMBAI,2000,1525,2015-04,35.61167386,22.58766588,0
28-04-2015,MUMBAI,2000,1525,2015-04,35.61167386,22.58766588,0
18-02-2010,KOLKATA,1450,1120,2010-02,30.12571403,17.60392853,1.126217842
19-02-2010,KOLKATA,1500,1120,2010-02,30.12571403,17.60392853,1.126217842
22-02-2010,KOLKATA,1500,1120,2010-02,30.12571403,17.60392853,1.126217842
23-02-2010,KOLKATA,1500,1120,2010-02,30.12571403,17.60392853,1.126217842
01-04-2009,HYDERABAD,1250,1080,2009-04,39.94266688,24.89599997,15.10104254
24-04-2009,HYDERABAD,1250,1080,2009-04,39.94266688,24.89599997,15.10104254
05-05-2009,HYDERABAD,1250,1080,2009-05,40.83387116,26.58709698,17.02556868
19-05-2009,HYDERABAD,1250,1080,2009-05,40.83387116,26.58709698,17.02556868
09-06-2009,HYDERABAD,1250,1080,2009-06,37.21399994,25.26166662,63.55995456
18-06-2009,HYDERABAD,1250,1080,2009-06,37.21399994,25.26166662,63.55995456
23-06-2009,HYDERABAD,1250,1080,2009-06,37.21399994,25.26166662,63.55995456
24-06-2009,HYDERABAD,1250,1080,2009-06,37.21399994,25.26166662,63.55995456
03-07-2009,HYDERABAD,1250,1080,2009-07,32.19709667,23.65741939,52.52411995
06-07-2009,HYDERABAD,1250,1080,2009-07,32.19709667,23.65741939,52.52411995
09-07-2009,HYDERABAD,1250,1080,2009-07,32.19709667,23.65741939,52.52411995
22-07-2009,HYDERABAD,1600,1080,2009-07,32.19709667,23.65741939,52.52411995
28-07-2009,HYDERABAD,1600,1080,2009-07,32.19709667,23.65741939,52.52411995
21-08-2009,HYDERABAD,1600,1080,2009-08,32.09645197,23.42000008,255.6410718
25-08-2009,HYDERABAD,1600,1080,2009-08,32.09645197,23.42000008,255.6410718
27-08-2009,HYDERABAD,1600,1080,2009-08,32.09645197,23.42000008,255.6410718
01-09-2009,HYDERABAD,1600,1080,2009-09,32.41566671,23.0903333,150.564878
18-11-2009,HYDERABAD,1667,1080,2009-11,30.61166681,18.75833349,37.82465684
25-11-2009,HYDERABAD,1700,1080,2009-11,30.61166681,18.75833349,37.82465684
09-12-2009,HYDERABAD,1633,1080,2009-12,29.61032277,16.12193538,4.371247768
29-01-2010,HYDERABAD,1600,1120,2010-01,29.79225811,15.74516136,6.00881815
01-02-2010,HYDERABAD,1667,1120,2010-02,33.67107133,18.96214288,2.706799999
02-02-2010,HYDERABAD,1633,1120,2010-02,33.67107133,18.96214288,2.706799999
03-02-2010,HYDERABAD,1633,1120,2010-02,33.67107133,18.96214288,2.706799999
04-02-2010,HYDERABAD,1633,1120,2010-02,33.67107133,18.96214288,2.706799999
08-02-2010,HYDERABAD,1467,1120,2010-02,33.67107133,18.96214288,2.706799999
09-02-2010,HYDERABAD,1467,1120,2010-02,33.67107133,18.96214288,2.706799999
16-02-2010,HYDERABAD,1633,1120,2010-02,33.67107133,18.96214288,2.706799999
23-02-2010,HYDERABAD,1567,1120,2010-02,33.67107133,18.96214288,2.706799999
24-02-2010,HYDERABAD,1600,1120,2010-02,33.67107133,18.96214288,2.706799999
25-02-2010,HYDERABAD,1600,1120,2010-02,33.67107133,18.96214288,2.706799999
26-02-2010,HYDERABAD,1567,1120,2010-02,33.67107133,18.96214288,2.706799999
02-03-2010,HYDERABAD,1500,1120,2010-03,38.036129,22.43677428,0
03-03-2010,HYDERABAD,1500,1120,2010-03,38.036129,22.43677428,0
04-03-2010,HYDERABAD,1533,1120,2010-03,38.036129,22.43677428,0
08-03-2010,HYDERABAD,1567,1120,2010-03,38.036129,22.43677428,0
09-03-2010,HYDERABAD,1567,1120,2010-03,38.036129,22.43677428,0
10-03-2010,HYDERABAD,1567,1120,2010-03,38.036129,22.43677428,0
11-03-2010,HYDERABAD,1567,1120,2010-03,38.036129,22.43677428,0
12-03-2010,HYDERABAD,1567,1120,2010-03,38.036129,22.43677428,0
15-03-2010,HYDERABAD,1600,1120,2010-03,38.036129,22.43677428,0
17-03-2010,HYDERABAD,1600,1120,2010-03,38.036129,22.43677428,0
18-03-2010,HYDERABAD,1600,1120,2010-03,38.036129,22.43677428,0
19-03-2010,HYDERABAD,1633,1120,2010-03,38.036129,22.43677428,0
22-03-2010,HYDERABAD,1633,1120,2010-03,38.036129,22.43677428,0
23-03-2010,HYDERABAD,1633,1120,2010-03,38.036129,22.43677428,0
25-03-2010,HYDERABAD,1633,1120,2010-03,38.036129,22.43677428,0
26-03-2010,HYDERABAD,1633,1120,2010-03,38.036129,22.43677428,0
29-03-2010,HYDERABAD,1667,1120,2010-03,38.036129,22.43677428,0
30-03-2010,HYDERABAD,1667,1120,2010-03,38.036129,22.43677428,0
31-03-2010,HYDERABAD,1667,1120,2010-03,38.036129,22.43677428,0
01-04-2010,HYDERABAD,1667,1120,2010-04,41.15866674,25.38100001,7.079790354
06-04-2010,HYDERABAD,1700,1120,2010-04,41.15866674,25.38100001,7.079790354
07-04-2010,HYDERABAD,1700,1120,2010-04,41.15866674,25.38100001,7.079790354
08-04-2010,HYDERABAD,1700,1120,2010-04,41.15866674,25.38100001,7.079790354
09-04-2010,HYDERABAD,1700,1120,2010-04,41.15866674,25.38100001,7.079790354
12-04-2010,HYDERABAD,1700,1120,2010-04,41.15866674,25.38100001,7.079790354
13-04-2010,HYDERABAD,1700,1120,2010-04,41.15866674,25.38100001,7.079790354
15-04-2010,HYDERABAD,1683,1120,2010-04,41.15866674,25.38100001,7.079790354
16-04-2010,HYDERABAD,1683,1120,2010-04,41.15866674,25.38100001,7.079790354
19-04-2010,HYDERABAD,1683,1120,2010-04,41.15866674,25.38100001,7.079790354
20-04-2010,HYDERABAD,1700,1120,2010-04,41.15866674,25.38100001,7.079790354
21-04-2010,HYDERABAD,1700,1120,2010-04,41.15866674,25.38100001,7.079790354
22-04-2010,HYDERABAD,1700,1120,2010-04,41.15866674,25.38100001,7.079790354
23-04-2010,HYDERABAD,1700,1120,2010-04,41.15866674,25.38100001,7.079790354
26-04-2010,HYDERABAD,1700,1120,2010-04,41.15866674,25.38100001,7.079790354
27-04-2010,HYDERABAD,1700,1120,2010-04,41.15866674,25.38100001,7.079790354
28-04-2010,HYDERABAD,1700,1120,2010-04,41.15866674,25.38100001,7.079790354
29-04-2010,HYDERABAD,1700,1120,2010-04,41.15866674,25.38100001,7.079790354
30-04-2010,HYDERABAD,1700,1120,2010-04,41.15866674,25.38100001,7.079790354
03-05-2010,HYDERABAD,1633,1120,2010-05,41.07774162,26.37677408,27.12936184
04-05-2010,HYDERABAD,1633,1120,2010-05,41.07774162,26.37677408,27.12936184
05-05-2010,HYDERABAD,1633,1120,2010-05,41.07774162,26.37677408,27.12936184
06-05-2010,HYDERABAD,1667,1120,2010-05,41.07774162,26.37677408,27.12936184
07-05-2010,HYDERABAD,1633,1120,2010-05,41.07774162,26.37677408,27.12936184
10-05-2010,HYDERABAD,1633,1120,2010-05,41.07774162,26.37677408,27.12936184
11-05-2010,HYDERABAD,1633,1120,2010-05,41.07774162,26.37677408,27.12936184
12-05-2010,HYDERABAD,1633,1120,2010-05,41.07774162,26.37677408,27.12936184
13-05-2010,HYDERABAD,1633,1120,2010-05,41.07774162,26.37677408,27.12936184
14-05-2010,HYDERABAD,1667,1120,2010-05,41.07774162,26.37677408,27.12936184
17-05-2010,HYDERABAD,1700,1120,2010-05,41.07774162,26.37677408,27.12936184
18-05-2010,HYDERABAD,1700,1120,2010-05,41.07774162,26.37677408,27.12936184
19-05-2010,HYDERABAD,1700,1120,2010-05,41.07774162,26.37677408,27.12936184
20-05-2010,HYDERABAD,1700,1120,2010-05,41.07774162,26.37677408,27.12936184
21-05-2010,HYDERABAD,1700,1120,2010-05,41.07774162,26.37677408,27.12936184
24-05-2010,HYDERABAD,1700,1120,2010-05,41.07774162,26.37677408,27.12936184
25-05-2010,HYDERABAD,1700,1120,2010-05,41.07774162,26.37677408,27.12936184
26-05-2010,HYDERABAD,1667,1120,2010-05,41.07774162,26.37677408,27.12936184
28-05-2010,HYDERABAD,1667,1120,2010-05,41.07774162,26.37677408,27.12936184
31-05-2010,HYDERABAD,1667,1120,2010-05,41.07774162,26.37677408,27.12936184
01-06-2010,HYDERABAD,1667,1120,2010-06,36.87133344,24.90833327,168.0500099
02-06-2010,HYDERABAD,1667,1120,2010-06,36.87133344,24.90833327,168.0500099
03-06-2010,HYDERABAD,1700,1120,2010-06,36.87133344,24.90833327,168.0500099
04-06-2010,HYDERABAD,1700,1120,2010-06,36.87133344,24.90833327,168.0500099
07-06-2010,HYDERABAD,1667,1120,2010-06,36.87133344,24.90833327,168.0500099
08-06-2010,HYDERABAD,1667,1120,2010-06,36.87133344,24.90833327,168.0500099
09-06-2010,HYDERABAD,1667,1120,2010-06,36.87133344,24.90833327,168.0500099
10-06-2010,HYDERABAD,1700,1120,2010-06,36.87133344,24.90833327,168.0500099
11-06-2010,HYDERABAD,1700,1120,2010-06,36.87133344,24.90833327,168.0500099
14-06-2010,HYDERABAD,1700,1120,2010-06,36.87133344,24.90833327,168.0500099
15-06-2010,HYDERABAD,1700,1120,2010-06,36.87133344,24.90833327,168.0500099
16-06-2010,HYDERABAD,1700,1120,2010-06,36.87133344,24.90833327,168.0500099
17-06-2010,HYDERABAD,1700,1120,2010-06,36.87133344,24.90833327,168.0500099
18-06-2010,HYDERABAD,1700,1120,2010-06,36.87133344,24.90833327,168.0500099
21-06-2010,HYDERABAD,1700,1120,2010-06,36.87133344,24.90833327,168.0500099
22-06-2010,HYDERABAD,1700,1120,2010-06,36.87133344,24.90833327,168.0500099
23-06-2010,HYDERABAD,1667,1120,2010-06,36.87133344,24.90833327,168.0500099
24-06-2010,HYDERABAD,1700,1120,2010-06,36.87133344,24.90833327,168.0500099
25-06-2010,HYDERABAD,1700,1120,2010-06,36.87133344,24.90833327,168.0500099
28-06-2010,HYDERABAD,1700,1120,2010-06,36.87133344,24.90833327,168.0500099
29-06-2010,HYDERABAD,1700,1120,2010-06,36.87133344,24.90833327,168.0500099
01-07-2010,HYDERABAD,1700,1120,2010-07,30.50354841,22.97322581,310.9878647
02-07-2010,HYDERABAD,1667,1120,2010-07,30.50354841,22.97322581,310.9878647
05-07-2010,HYDERABAD,1667,1120,2010-07,30.50354841,22.97322581,310.9878647
06-07-2010,HYDERABAD,1667,1120,2010-07,30.50354841,22.97322581,310.9878647
07-07-2010,HYDERABAD,1700,1120,2010-07,30.50354841,22.97322581,310.9878647
08-07-2010,HYDERABAD,1700,1120,2010-07,30.50354841,22.97322581,310.9878647
09-07-2010,HYDERABAD,1700,1120,2010-07,30.50354841,22.97322581,310.9878647
12-07-2010,HYDERABAD,1700,1120,2010-07,30.50354841,22.97322581,310.9878647
13-07-2010,HYDERABAD,1700,1120,2010-07,30.50354841,22.97322581,310.9878647
14-07-2010,HYDERABAD,1700,1120,2010-07,30.50354841,22.97322581,310.9878647
15-07-2010,HYDERABAD,1700,1120,2010-07,30.50354841,22.97322581,310.9878647
16-07-2010,HYDERABAD,1700,1120,2010-07,30.50354841,22.97322581,310.9878647
19-07-2010,HYDERABAD,1733,1120,2010-07,30.50354841,22.97322581,310.9878647
20-07-2010,HYDERABAD,1733,1120,2010-07,30.50354841,22.97322581,310.9878647
21-07-2010,HYDERABAD,1733,1120,2010-07,30.50354841,22.97322581,310.9878647
22-07-2010,HYDERABAD,1733,1120,2010-07,30.50354841,22.97322581,310.9878647
23-07-2010,HYDERABAD,1733,1120,2010-07,30.50354841,22.97322581,310.9878647
26-07-2010,HYDERABAD,1733,1120,2010-07,30.50354841,22.97322581,310.9878647
27-07-2010,HYDERABAD,1793,1120,2010-07,30.50354841,22.97322581,310.9878647
28-07-2010,HYDERABAD,1793,1120,2010-07,30.50354841,22.97322581,310.9878647
29-07-2010,HYDERABAD,1793,1120,2010-07,30.50354841,22.97322581,310.9878647
30-07-2010,HYDERABAD,1767,1120,2010-07,30.50354841,22.97322581,310.9878647
02-08-2010,HYDERABAD,1767,1120,2010-08,30.88000008,22.24870965,283.3617782
03-08-2010,HYDERABAD,1733,1120,2010-08,30.88000008,22.24870965,283.3617782
04-08-2010,HYDERABAD,1767,1120,2010-08,30.88000008,22.24870965,283.3617782
05-08-2010,HYDERABAD,1800,1120,2010-08,30.88000008,22.24870965,283.3617782
06-08-2010,HYDERABAD,1800,1120,2010-08,30.88000008,22.24870965,283.3617782
09-08-2010,HYDERABAD,1817,1120,2010-08,30.88000008,22.24870965,283.3617782
10-08-2010,HYDERABAD,1800,1120,2010-08,30.88000008,22.24870965,283.3617782
11-08-2010,HYDERABAD,1700,1120,2010-08,30.88000008,22.24870965,283.3617782
12-08-2010,HYDERABAD,1700,1120,2010-08,30.88000008,22.24870965,283.3617782
13-08-2010,HYDERABAD,1800,1120,2010-08,30.88000008,22.24870965,283.3617782
16-08-2010,HYDERABAD,1800,1120,2010-08,30.88000008,22.24870965,283.3617782
17-08-2010,HYDERABAD,1800,1120,2010-08,30.88000008,22.24870965,283.3617782
18-08-2010,HYDERABAD,1713,1120,2010-08,30.88000008,22.24870965,283.3617782
19-08-2010,HYDERABAD,1713,1120,2010-08,30.88000008,22.24870965,283.3617782
20-08-2010,HYDERABAD,1713,1120,2010-08,30.88000008,22.24870965,283.3617782
23-08-2010,HYDERABAD,1733,1120,2010-08,30.88000008,22.24870965,283.3617782
24-08-2010,HYDERABAD,1827,1120,2010-08,30.88000008,22.24870965,283.3617782
25-08-2010,HYDERABAD,1827,1120,2010-08,30.88000008,22.24870965,283.3617782
26-08-2010,HYDERABAD,1800,1120,2010-08,30.88000008,22.24870965,283.3617782
27-08-2010,HYDERABAD,1767,1120,2010-08,30.88000008,22.24870965,283.3617782
30-08-2010,HYDERABAD,1767,1120,2010-08,30.88000008,22.24870965,283.3617782
31-08-2010,HYDERABAD,1733,1120,2010-08,30.88000008,22.24870965,283.3617782
01-09-2010,HYDERABAD,1733,1120,2010-09,30.71466688,21.861,211.1799055
03-09-2010,HYDERABAD,1800,1120,2010-09,30.71466688,21.861,211.1799055
06-09-2010,HYDERABAD,1700,1120,2010-09,30.71466688,21.861,211.1799055
07-09-2010,HYDERABAD,1700,1120,2010-09,30.71466688,21.861,211.1799055
08-09-2010,HYDERABAD,1767,1120,2010-09,30.71466688,21.861,211.1799055
09-09-2010,HYDERABAD,1767,1120,2010-09,30.71466688,21.861,211.1799055
10-09-2010,HYDERABAD,1767,1120,2010-09,30.71466688,21.861,211.1799055
13-09-2010,HYDERABAD,1800,1120,2010-09,30.71466688,21.861,211.1799055
14-09-2010,HYDERABAD,1833,1120,2010-09,30.71466688,21.861,211.1799055
15-09-2010,HYDERABAD,1750,1120,2010-09,30.71466688,21.861,211.1799055
16-09-2010,HYDERABAD,1750,1120,2010-09,30.71466688,21.861,211.1799055
17-09-2010,HYDERABAD,1750,1120,2010-09,30.71466688,21.861,211.1799055
20-09-2010,HYDERABAD,1817,1120,2010-09,30.71466688,21.861,211.1799055
21-09-2010,HYDERABAD,1817,1120,2010-09,30.71466688,21.861,211.1799055
22-09-2010,HYDERABAD,1817,1120,2010-09,30.71466688,21.861,211.1799055
23-09-2010,HYDERABAD,1817,1120,2010-09,30.71466688,21.861,211.1799055
24-09-2010,HYDERABAD,1817,1120,2010-09,30.71466688,21.861,211.1799055
27-09-2010,HYDERABAD,1850,1120,2010-09,30.71466688,21.861,211.1799055
28-09-2010,HYDERABAD,1800,1120,2010-09,30.71466688,21.861,211.1799055
29-09-2010,HYDERABAD,1800,1120,2010-09,30.71466688,21.861,211.1799055
30-09-2010,HYDERABAD,1800,1120,2010-09,30.71466688,21.861,211.1799055
01-10-2010,HYDERABAD,1800,1120,2010-10,31.61612886,20.89838717,77.00283773
04-10-2010,HYDERABAD,1800,1120,2010-10,31.61612886,20.89838717,77.00283773
05-10-2010,HYDERABAD,1767,1120,2010-10,31.61612886,20.89838717,77.00283773
06-10-2010,HYDERABAD,1767,1120,2010-10,31.61612886,20.89838717,77.00283773
07-10-2010,HYDERABAD,1750,1120,2010-10,31.61612886,20.89838717,77.00283773
08-10-2010,HYDERABAD,1750,1120,2010-10,31.61612886,20.89838717,77.00283773
11-10-2010,HYDERABAD,1750,1120,2010-10,31.61612886,20.89838717,77.00283773
12-10-2010,HYDERABAD,1767,1120,2010-10,31.61612886,20.89838717,77.00283773
13-10-2010,HYDERABAD,1767,1120,2010-10,31.61612886,20.89838717,77.00283773
15-10-2010,HYDERABAD,1767,1120,2010-10,31.61612886,20.89838717,77.00283773
18-10-2010,HYDERABAD,1767,1120,2010-10,31.61612886,20.89838717,77.00283773
19-10-2010,HYDERABAD,1767,1120,2010-10,31.61612886,20.89838717,77.00283773
20-10-2010,HYDERABAD,1767,1120,2010-10,31.61612886,20.89838717,77.00283773
21-10-2010,HYDERABAD,1767,1120,2010-10,31.61612886,20.89838717,77.00283773
22-10-2010,HYDERABAD,1833,1120,2010-10,31.61612886,20.89838717,77.00283773
25-10-2010,HYDERABAD,1800,1120,2010-10,31.61612886,20.89838717,77.00283773
26-10-2010,HYDERABAD,1800,1120,2010-10,31.61612886,20.89838717,77.00283773
27-10-2010,HYDERABAD,1800,1120,2010-10,31.61612886,20.89838717,77.00283773
28-10-2010,HYDERABAD,1800,1120,2010-10,31.61612886,20.89838717,77.00283773
29-10-2010,HYDERABAD,1800,1120,2010-10,31.61612886,20.89838717,77.00283773
01-11-2010,HYDERABAD,1800,1120,2010-11,30.64166667,19.5903333,62.51819062
02-11-2010,HYDERABAD,1767,1120,2010-11,30.64166667,19.5903333,62.51819062
03-11-2010,HYDERABAD,1767,1120,2010-11,30.64166667,19.5903333,62.51819062
04-11-2010,HYDERABAD,1767,1120,2010-11,30.64166667,19.5903333,62.51819062
